Product,Type,Release Date,Process Size (nm),TDP (W),DieSizeValue,Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor
AMD Radeon R5 430 OEM,GPU,2016-06-30,28.0,50.0,77.0,77,950.0,730.0,TSMC,AMD
AMD Radeon R5 435 OEM,GPU,2016-06-30,28.0,50.0,56.0,56,690.0,1030.0,TSMC,AMD
AMD Radeon R5 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon R5E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon R7 350,GPU,2016-07-06,28.0,55.0,123.0,123,1500.0,800.0,TSMC,AMD
AMD Radeon R7 430 OEM,GPU,2016-06-30,28.0,50.0,77.0,77,950.0,730.0,TSMC,AMD
AMD Radeon R7 435 OEM,GPU,2016-06-30,28.0,50.0,77.0,77,950.0,920.0,TSMC,AMD
AMD Radeon R7 450 OEM,GPU,2016-06-30,28.0,65.0,123.0,123,1500.0,925.0,TSMC,AMD
AMD Radeon R9 M485X,GPU,2016-05-15,28.0,250.0,366.0,366,5000.0,723.0,TSMC,AMD
AMD Radeon RX 455 OEM,GPU,2016-06-30,28.0,100.0,160.0,160,2080.0,1050.0,TSMC,AMD
AMD Radeon RX 460,GPU,2016-08-08,14.0,75.0,123.0,123,3000.0,1090.0,GlobalFoundries,AMD
AMD Radeon RX 460 Mobile,GPU,2016-08-08,14.0,55.0,123.0,123,3000.0,1000.0,GlobalFoundries,AMD
AMD Radeon RX 470,GPU,2016-08-04,14.0,120.0,232.0,232,5700.0,926.0,GlobalFoundries,AMD
AMD Radeon RX 470 Mobile,GPU,2016-08-04,14.0,85.0,232.0,232,5700.0,926.0,GlobalFoundries,AMD
AMD Radeon RX 470D,GPU,2016-10-21,14.0,120.0,232.0,232,5700.0,926.0,GlobalFoundries,AMD
AMD Radeon RX 480,GPU,2016-06-29,14.0,150.0,232.0,232,5700.0,1120.0,GlobalFoundries,AMD
AMD Radeon RX 480 Mobile,GPU,2016-08-04,14.0,100.0,232.0,232,5700.0,1000.0,GlobalFoundries,AMD
AMD Radeon RX 580 OEM,GPU,2016-06-29,14.0,150.0,232.0,232,5700.0,1120.0,GlobalFoundries,AMD
NVIDIA GRID M10-8Q,GPU,2016-05-18,28.0,225.0,148.0,148,1870.0,1033.0,TSMC,NVIDIA
NVIDIA GRID M40,GPU,2016-05-18,28.0,50.0,148.0,148,1870.0,1033.0,TSMC,NVIDIA
NVIDIA GeForce 920MX,GPU,2016-03-25,28.0,16.0,77.0,77,1020.0,965.0,TSMC,NVIDIA
NVIDIA GeForce 940MX,GPU,2016-06-28,28.0,23.0,148.0,148,1870.0,795.0,TSMC,NVIDIA
NVIDIA GeForce 945M,GPU,2016-04-08,28.0,23.0,77.0,77,1020.0,1006.0,TSMC,NVIDIA
NVIDIA GeForce GTX 1050,GPU,2016-10-25,14.0,75.0,132.0,132,3300.0,1354.0,Samsung,NVIDIA
NVIDIA GeForce GTX 1050 Ti,GPU,2016-10-25,14.0,75.0,132.0,132,3300.0,1291.0,Samsung,NVIDIA
NVIDIA GeForce GTX 760 OEM,GPU,2016-11-06,28.0,170.0,294.0,294,3540.0,993.0,TSMC,NVIDIA
NVIDIA GeForce GTX 980MX,GPU,2016-06-01,28.0,148.0,398.0,398,5200.0,1050.0,TSMC,NVIDIA
NVIDIA Quadro M2000,GPU,2016-04-08,28.0,75.0,228.0,228,2940.0,796.0,TSMC,NVIDIA
NVIDIA Quadro M3000 SE,GPU,2016-10-02,28.0,75.0,398.0,398,5200.0,823.0,TSMC,NVIDIA
NVIDIA Quadro M500M,GPU,2016-04-27,28.0,30.0,77.0,77,1020.0,1029.0,TSMC,NVIDIA
NVIDIA Quadro M5500 Mobile,GPU,2016-04-08,28.0,150.0,398.0,398,5200.0,1140.0,TSMC,NVIDIA
NVIDIA Quadro M6000 24 GB,GPU,2016-03-05,28.0,250.0,601.0,601,8000.0,988.0,TSMC,NVIDIA
NVIDIA Tesla M10,GPU,2016-05-18,28.0,225.0,148.0,148,1870.0,1033.0,TSMC,NVIDIA
AMD Radeon 520 Mobile DDR3,GPU,2017-04-18,28.0,50.0,56.0,56,690.0,1030.0,TSMC,AMD
AMD Radeon 520 Mobile GDDR5,GPU,2017-04-18,28.0,50.0,56.0,56,690.0,1030.0,TSMC,AMD
AMD Radeon 520 OEM,GPU,2017-04-18,28.0,50.0,56.0,56,690.0,1030.0,TSMC,AMD
AMD Radeon 530 Mobile DDR3,GPU,2017-04-18,28.0,50.0,125.0,125,1550.0,730.0,TSMC,AMD
AMD Radeon 530 Mobile GDDR5,GPU,2017-04-18,28.0,50.0,125.0,125,1550.0,730.0,TSMC,AMD
AMD Radeon 530X Mobile,GPU,2017-04-18,28.0,50.0,125.0,125,1550.0,730.0,TSMC,AMD
AMD Radeon 535 Mobile,GPU,2017-04-18,28.0,50.0,125.0,125,1550.0,730.0,TSMC,AMD
AMD Radeon 550,GPU,2017-04-20,14.0,50.0,103.0,103,2200.0,1100.0,GlobalFoundries,AMD
AMD Radeon E9171 MCM,GPU,2017-10-03,14.0,40.0,103.0,103,2200.0,1124.0,GlobalFoundries,AMD
AMD Radeon E9172 MXM,GPU,2017-10-03,14.0,35.0,103.0,103,2200.0,1124.0,GlobalFoundries,AMD
AMD Radeon E9173 PCIe,GPU,2017-10-03,14.0,35.0,103.0,103,2200.0,1124.0,GlobalFoundries,AMD
AMD Radeon E9174 MXM,GPU,2017-10-03,14.0,50.0,103.0,103,2200.0,1124.0,GlobalFoundries,AMD
AMD Radeon E9175 PCIe,GPU,2017-10-03,14.0,50.0,103.0,103,2200.0,1124.0,GlobalFoundries,AMD
AMD Radeon Instinct MI25,GPU,2017-06-27,14.0,300.0,495.0,495,12500.0,1400.0,GlobalFoundries,AMD
AMD Radeon Pro 555,GPU,2017-06-05,14.0,75.0,123.0,123,3000.0,850.0,GlobalFoundries,AMD
AMD Radeon Pro 560,GPU,2017-04-18,14.0,75.0,123.0,123,3000.0,907.0,GlobalFoundries,AMD
AMD Radeon Pro 570,GPU,2017-06-05,14.0,150.0,232.0,232,5700.0,1000.0,GlobalFoundries,AMD
AMD Radeon Pro 575,GPU,2017-06-05,14.0,150.0,232.0,232,5700.0,1096.0,GlobalFoundries,AMD
AMD Radeon Pro 580,GPU,2017-06-05,14.0,185.0,232.0,232,5700.0,1100.0,GlobalFoundries,AMD
AMD Radeon Pro Duo Polaris,GPU,2017-04-24,14.0,250.0,232.0,232,5700.0,1243.0,GlobalFoundries,AMD
AMD Radeon Pro SSG,GPU,2017-08-08,14.0,260.0,495.0,495,12500.0,1440.0,GlobalFoundries,AMD
AMD Radeon Pro V320,GPU,2017-06-29,14.0,230.0,495.0,495,12500.0,852.0,GlobalFoundries,AMD
AMD Radeon Pro Vega 56,GPU,2017-08-14,14.0,210.0,495.0,495,12500.0,1138.0,GlobalFoundries,AMD
AMD Radeon Pro Vega 64,GPU,2017-06-27,14.0,250.0,495.0,495,12500.0,1250.0,GlobalFoundries,AMD
AMD Radeon Pro WX 2100,GPU,2017-06-04,14.0,35.0,103.0,103,2200.0,925.0,GlobalFoundries,AMD
AMD Radeon Pro WX 3100,GPU,2017-06-12,14.0,65.0,103.0,103,2200.0,925.0,GlobalFoundries,AMD
AMD Radeon Pro WX 4130 Mobile,GPU,2017-03-01,14.0,50.0,123.0,123,3000.0,1002.0,GlobalFoundries,AMD
AMD Radeon Pro WX 4150 Mobile,GPU,2017-03-01,14.0,50.0,123.0,123,3000.0,1002.0,GlobalFoundries,AMD
AMD Radeon Pro WX 4170 Mobile,GPU,2017-03-01,14.0,50.0,123.0,123,3000.0,1002.0,GlobalFoundries,AMD
AMD Radeon Pro WX 7100 Mobile,GPU,2017-03-01,14.0,130.0,232.0,232,5700.0,1188.0,GlobalFoundries,AMD
AMD Radeon Pro WX 7130 Mobile,GPU,2017-03-01,14.0,130.0,232.0,232,5700.0,1188.0,GlobalFoundries,AMD
AMD Radeon Pro WX 8100,GPU,2017-12-03,14.0,230.0,495.0,495,12500.0,1200.0,GlobalFoundries,AMD
AMD Radeon Pro WX 9100,GPU,2017-07-10,14.0,230.0,495.0,495,12500.0,1200.0,GlobalFoundries,AMD
AMD Radeon R5 Graphics,GPU,2017-09-05,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon RX 460 1024SP,GPU,2017-01-17,14.0,75.0,123.0,123,3000.0,1090.0,GlobalFoundries,AMD
AMD Radeon RX 540 Mobile,GPU,2017-11-11,14.0,50.0,103.0,103,2200.0,1046.0,GlobalFoundries,AMD
AMD Radeon RX 550,GPU,2017-04-20,14.0,50.0,103.0,103,2200.0,1100.0,GlobalFoundries,AMD
AMD Radeon RX 550 512SP,GPU,2017-10-13,14.0,50.0,123.0,123,3000.0,1019.0,GlobalFoundries,AMD
AMD Radeon RX 550 640SP,GPU,2017-10-13,14.0,60.0,123.0,123,3000.0,1019.0,GlobalFoundries,AMD
AMD Radeon RX 550 Mobile,GPU,2017-07-02,14.0,50.0,103.0,103,2200.0,1100.0,GlobalFoundries,AMD
AMD Radeon RX 560,GPU,2017-04-18,14.0,75.0,123.0,123,3000.0,1175.0,GlobalFoundries,AMD
AMD Radeon RX 560 896SP,GPU,2017-07-04,14.0,45.0,123.0,123,3000.0,1090.0,GlobalFoundries,AMD
AMD Radeon RX 560D,GPU,2017-07-04,14.0,65.0,123.0,123,3000.0,1090.0,GlobalFoundries,AMD
AMD Radeon RX 570,GPU,2017-04-18,14.0,150.0,232.0,232,5700.0,1168.0,GlobalFoundries,AMD
AMD Radeon RX 570 Mobile,GPU,2017-12-10,14.0,85.0,232.0,232,5700.0,926.0,GlobalFoundries,AMD
AMD Radeon RX 580,GPU,2017-04-18,14.0,185.0,232.0,232,5700.0,1257.0,GlobalFoundries,AMD
AMD Radeon RX 580 Mobile,GPU,2017-04-18,14.0,100.0,232.0,232,5700.0,1000.0,GlobalFoundries,AMD
AMD Radeon RX Vega 10 Mobile,GPU,2017-10-26,14.0,10.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon RX Vega 56,GPU,2017-08-14,14.0,210.0,495.0,495,12500.0,1156.0,GlobalFoundries,AMD
AMD Radeon RX Vega 64,GPU,2017-08-07,14.0,295.0,495.0,495,12500.0,1247.0,GlobalFoundries,AMD
AMD Radeon RX Vega 64 Limited Edition,GPU,2017-08-07,14.0,295.0,495.0,495,12500.0,1247.0,GlobalFoundries,AMD
AMD Radeon RX Vega 64 Liquid Cooling,GPU,2017-08-07,14.0,345.0,495.0,495,12500.0,1406.0,GlobalFoundries,AMD
AMD Radeon Vega 8 Mobile,GPU,2017-10-26,14.0,25.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega Frontier Edition,GPU,2017-06-27,14.0,300.0,495.0,495,12500.0,1382.0,GlobalFoundries,AMD
AMD Radeon Vega Frontier Edition Watercooled,GPU,2017-07-13,14.0,375.0,495.0,495,12500.0,1382.0,GlobalFoundries,AMD
NVIDIA GeForce GT 1030,GPU,2017-05-17,14.0,30.0,74.0,74,1800.0,1228.0,Samsung,NVIDIA
NVIDIA GeForce GT 720 OEM,GPU,2017-10-29,28.0,50.0,118.0,118,1270.0,993.0,TSMC,NVIDIA
NVIDIA GeForce MX110,GPU,2017-11-17,28.0,30.0,77.0,77,1020.0,978.0,TSMC,NVIDIA
NVIDIA GeForce MX130,GPU,2017-11-17,28.0,30.0,77.0,77,1020.0,1109.0,TSMC,NVIDIA
NVIDIA GeForce MX150,GPU,2017-05-17,14.0,10.0,74.0,74,1800.0,937.0,Samsung,NVIDIA
NVIDIA GeForce MX150,GPU,2017-05-17,14.0,25.0,74.0,74,1800.0,1469.0,Samsung,NVIDIA
NVIDIA Quadro M1200 Mobile,GPU,2017-01-11,28.0,45.0,148.0,148,1870.0,991.0,TSMC,NVIDIA
NVIDIA Quadro M520 Mobile,GPU,2017-01-11,28.0,25.0,77.0,77,1020.0,965.0,TSMC,NVIDIA
NVIDIA Quadro M620 Mobile,GPU,2017-01-11,28.0,30.0,148.0,148,1870.0,756.0,TSMC,NVIDIA
NVIDIA Quadro P1000,GPU,2017-02-07,14.0,47.0,132.0,132,3300.0,1266.0,Samsung,NVIDIA
NVIDIA Quadro P1000,GPU,2017-02-07,14.0,47.0,132.0,132,3300.0,1354.0,Samsung,NVIDIA
NVIDIA Quadro P1000 Mobile,GPU,2017-02-07,14.0,40.0,132.0,132,3300.0,1493.0,Samsung,NVIDIA
NVIDIA Quadro P2000 Mobile,GPU,2017-02-06,14.0,50.0,132.0,132,3300.0,1557.0,Samsung,NVIDIA
NVIDIA Quadro P400,GPU,2017-02-07,14.0,30.0,132.0,132,3300.0,1228.0,Samsung,NVIDIA
NVIDIA Quadro P600,GPU,2017-02-07,14.0,40.0,132.0,132,3300.0,1329.0,Samsung,NVIDIA
NVIDIA Quadro P600 Mobile,GPU,2017-02-07,14.0,25.0,132.0,132,3300.0,1430.0,Samsung,NVIDIA
AMD Radeon 540X Mobile,GPU,2018-09-05,14.0,50.0,103.0,103,2200.0,980.0,GlobalFoundries,AMD
AMD Radeon 550X 640SP,GPU,2018-04-11,14.0,50.0,103.0,103,2200.0,1019.0,GlobalFoundries,AMD
AMD Radeon 550X Mobile,GPU,2018-04-11,14.0,50.0,103.0,103,2200.0,1082.0,GlobalFoundries,AMD
AMD Radeon Instinct MI50,GPU,2018-11-18,7.0,300.0,331.0,331,13230.0,1200.0,TSMC,AMD
AMD Radeon Instinct MI60,GPU,2018-11-18,7.0,300.0,331.0,331,13230.0,1200.0,TSMC,AMD
AMD Radeon Pro 555X,GPU,2018-07-16,14.0,75.0,123.0,123,3000.0,907.0,GlobalFoundries,AMD
AMD Radeon Pro 560X,GPU,2018-07-16,14.0,75.0,123.0,123,3000.0,1004.0,GlobalFoundries,AMD
AMD Radeon Pro V340 16 GB,GPU,2018-08-26,14.0,230.0,495.0,495,12500.0,852.0,GlobalFoundries,AMD
AMD Radeon Pro V340 8 GB,GPU,2018-08-26,14.0,230.0,495.0,495,12500.0,852.0,GlobalFoundries,AMD
AMD Radeon Pro WX 8200,GPU,2018-08-13,14.0,230.0,495.0,495,12500.0,1200.0,GlobalFoundries,AMD
AMD Radeon Pro WX Vega M GL,GPU,2018-04-24,14.0,65.0,208.0,208,5000.0,931.0,GlobalFoundries,AMD
AMD Radeon RX 540X Mobile,GPU,2018-04-11,14.0,50.0,103.0,103,2200.0,1124.0,GlobalFoundries,AMD
AMD Radeon RX 550X,GPU,2018-12-16,14.0,50.0,103.0,103,2200.0,1100.0,GlobalFoundries,AMD
AMD Radeon RX 550X 640SP,GPU,2018-04-11,14.0,60.0,123.0,123,3000.0,1019.0,GlobalFoundries,AMD
AMD Radeon RX 550X Mobile,GPU,2018-04-11,14.0,50.0,103.0,103,2200.0,1100.0,GlobalFoundries,AMD
AMD Radeon RX 560DX,GPU,2018-04-11,14.0,65.0,123.0,123,3000.0,1090.0,GlobalFoundries,AMD
AMD Radeon RX 560X,GPU,2018-04-11,14.0,75.0,123.0,123,3000.0,1175.0,GlobalFoundries,AMD
AMD Radeon RX 560X Mobile,GPU,2018-04-11,14.0,65.0,123.0,123,3000.0,1275.0,GlobalFoundries,AMD
AMD Radeon RX 560X Mobile,GPU,2018-04-11,14.0,65.0,123.0,123,3000.0,1275.0,GlobalFoundries,AMD
AMD Radeon RX 560X Mobile,GPU,2018-04-11,14.0,65.0,123.0,123,3000.0,1175.0,GlobalFoundries,AMD
AMD Radeon RX 570X,GPU,2018-04-11,14.0,150.0,232.0,232,5700.0,1168.0,GlobalFoundries,AMD
AMD Radeon RX 580 2048SP,GPU,2018-10-15,14.0,150.0,232.0,232,5700.0,1168.0,GlobalFoundries,AMD
AMD Radeon RX 580G,GPU,2018-10-15,14.0,185.0,232.0,232,5700.0,1257.0,GlobalFoundries,AMD
AMD Radeon RX 580X,GPU,2018-04-11,14.0,185.0,232.0,232,5700.0,1257.0,GlobalFoundries,AMD
AMD Radeon RX 580X Mobile,GPU,2018-04-11,14.0,100.0,232.0,232,5700.0,1266.0,GlobalFoundries,AMD
AMD Radeon RX Vega 11,GPU,2018-05-10,14.0,25.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon RX Vega 11,GPU,2018-02-12,14.0,25.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon RX Vega 11 Embedded,GPU,2018-04-19,14.0,25.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon RX Vega 56 Mobile,GPU,2018-06-01,14.0,120.0,495.0,495,12500.0,1138.0,GlobalFoundries,AMD
AMD Radeon RX Vega M GH,GPU,2018-02-01,14.0,100.0,208.0,208,5000.0,1063.0,GlobalFoundries,AMD
AMD Radeon RX Vega M GL,GPU,2018-02-01,14.0,65.0,208.0,208,5000.0,931.0,GlobalFoundries,AMD
AMD Radeon Vega 11 Embedded,GPU,2018-02-13,14.0,25.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega 3 Embedded,GPU,2018-09-06,14.0,15.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega 3 Embedded,GPU,2018-02-13,14.0,15.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega 3 Embedded,GPU,2018-07-16,14.0,15.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega 3 Mobile,GPU,2018-01-08,14.0,15.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega 6 Embedded,GPU,2018-05-10,14.0,15.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega 6 Mobile,GPU,2018-01-08,14.0,15.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega 8,GPU,2018-02-12,14.0,25.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega 8 Embedded,GPU,2018-04-19,14.0,25.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
AMD Radeon Vega 8 Embedded,GPU,2018-02-13,14.0,15.0,210.0,210,4940.0,300.0,GlobalFoundries,AMD
NVIDIA GeForce GT 1030 DDR4,GPU,2018-03-12,14.0,20.0,74.0,74,1800.0,1152.0,Samsung,NVIDIA
NVIDIA GeForce GT 1030 GK107,GPU,2018-09-30,28.0,65.0,118.0,118,1270.0,1058.0,TSMC,NVIDIA
NVIDIA GeForce GTX 1050 3 GB,GPU,2018-05-21,14.0,75.0,132.0,132,3300.0,1392.0,Samsung,NVIDIA
NVIDIA GeForce GTX 1050 Max-Q,GPU,2018-01-03,14.0,75.0,132.0,132,3300.0,1000.0,Samsung,NVIDIA
NVIDIA Quadro P500 Mobile,GPU,2018-01-05,14.0,18.0,74.0,74,1800.0,1455.0,Samsung,NVIDIA
NVIDIA Quadro P620,GPU,2018-02-01,14.0,40.0,132.0,132,3300.0,1266.0,Samsung,NVIDIA
NVIDIA Quadro P620 Mobile,GPU,2018-02-01,14.0,40.0,132.0,132,3300.0,1177.0,Samsung,NVIDIA
NVIDIA V100 SXM,GPU,2017-06-01,14.0,300.0,815.0,815,21100.0,1245.0,TSMC,NVIDIA
NVIDIA P100 SXM,GPU,2016-06-01,14.0,300.0,610.0,610,15300.0,1190.0,TSMC,NVIDIA
AMD Radeon 540 Mobile,GPU,2019-03-26,14.0,50.0,103.0,103,2200.0,1046.0,GlobalFoundries,AMD
AMD Radeon 540X Mobile,GPU,2019-02-11,14.0,50.0,103.0,103,2200.0,980.0,GlobalFoundries,AMD
AMD Radeon 550X,GPU,2019-03-27,14.0,50.0,103.0,103,2200.0,1082.0,GlobalFoundries,AMD
AMD Radeon 610 Mobile,GPU,2019-05-23,28.0,50.0,56.0,56,690.0,1030.0,TSMC,AMD
AMD Radeon 620 Mobile,GPU,2019-05-13,28.0,50.0,125.0,125,1550.0,920.0,TSMC,AMD
AMD Radeon 625 Mobile,GPU,2019-05-13,28.0,50.0,125.0,125,1550.0,730.0,TSMC,AMD
AMD Radeon 625 OEM,GPU,2019-05-13,28.0,35.0,125.0,125,1550.0,1024.0,TSMC,AMD
AMD Radeon 630 Mobile,GPU,2019-05-13,14.0,50.0,103.0,103,2200.0,1082.0,GlobalFoundries,AMD
AMD Radeon E9390 PCIe,GPU,2019-10-15,14.0,75.0,232.0,232,5700.0,713.0,GlobalFoundries,AMD
AMD Radeon E9560 PCIe,GPU,2019-10-15,14.0,130.0,232.0,232,5700.0,1120.0,GlobalFoundries,AMD
AMD Radeon Pro 5300M,GPU,2019-11-13,7.0,85.0,158.0,158,6400.0,1000.0,TSMC,AMD
AMD Radeon Pro 5500M,GPU,2019-11-13,7.0,85.0,158.0,158,6400.0,1000.0,TSMC,AMD
AMD Radeon Pro 570X,GPU,2019-03-18,14.0,150.0,232.0,232,5700.0,1000.0,GlobalFoundries,AMD
AMD Radeon Pro 575X,GPU,2019-03-18,14.0,150.0,232.0,232,5700.0,1096.0,GlobalFoundries,AMD
AMD Radeon Pro 580X,GPU,2019-03-18,14.0,185.0,232.0,232,5700.0,1100.0,GlobalFoundries,AMD
AMD Radeon Pro Vega 64X,GPU,2019-03-19,14.0,250.0,495.0,495,12500.0,1250.0,GlobalFoundries,AMD
AMD Radeon Pro Vega II,GPU,2019-06-03,7.0,475.0,331.0,331,13230.0,1574.0,TSMC,AMD
AMD Radeon Pro Vega II Duo,GPU,2019-06-03,7.0,475.0,331.0,331,13230.0,1400.0,TSMC,AMD
AMD Radeon Pro W5300M,GPU,2019-11-13,7.0,85.0,158.0,158,6400.0,1000.0,TSMC,AMD
AMD Radeon Pro W5500X,GPU,2019-12-11,7.0,125.0,158.0,158,6400.0,1187.0,TSMC,AMD
AMD Radeon Pro W5700,GPU,2019-11-19,7.0,205.0,251.0,251,10300.0,1400.0,TSMC,AMD
AMD Radeon Pro W5700X,GPU,2019-12-11,7.0,205.0,251.0,251,10300.0,1243.0,TSMC,AMD
AMD Radeon Pro WX 3200,GPU,2019-07-02,14.0,65.0,103.0,103,2200.0,1295.0,GlobalFoundries,AMD
AMD Radeon Pro WX 3200 Mobile,GPU,2019-07-02,14.0,65.0,103.0,103,2200.0,1082.0,GlobalFoundries,AMD
AMD Radeon RX 5300 XT OEM,GPU,2019-10-07,7.0,100.0,158.0,158,6400.0,1670.0,TSMC,AMD
AMD Radeon RX 5300M,GPU,2019-11-13,7.0,85.0,158.0,158,6400.0,1000.0,TSMC,AMD
AMD Radeon RX 5500 OEM,GPU,2019-10-07,7.0,110.0,158.0,158,6400.0,1500.0,TSMC,AMD
AMD Radeon RX 5500 XT,GPU,2019-12-12,7.0,130.0,158.0,158,6400.0,1607.0,TSMC,AMD
AMD Radeon RX 5500M,GPU,2019-10-07,7.0,85.0,158.0,158,6400.0,1375.0,TSMC,AMD
AMD Radeon RX 560 XT,GPU,2019-03-13,14.0,150.0,232.0,232,5700.0,1074.0,GlobalFoundries,AMD
AMD Radeon RX 5700,GPU,2019-07-07,7.0,180.0,251.0,251,10300.0,1465.0,TSMC,AMD
AMD Radeon RX 5700 XT,GPU,2019-07-07,7.0,225.0,251.0,251,10300.0,1605.0,TSMC,AMD
AMD Radeon RX 5700 XT 50th Anniversary,GPU,2019-07-07,7.0,225.0,251.0,251,10300.0,1680.0,TSMC,AMD
AMD Radeon RX 640 Mobile,GPU,2019-05-13,14.0,50.0,103.0,103,2200.0,1082.0,GlobalFoundries,AMD
AMD Radeon VII,GPU,2019-02-07,7.0,295.0,331.0,331,13230.0,1400.0,TSMC,AMD
NVIDIA GeForce GTX 1050 Mobile 3 GB,GPU,2019-02-01,14.0,75.0,132.0,132,3300.0,1366.0,Samsung,NVIDIA
NVIDIA GeForce MX150 GP107,GPU,2019-02-23,14.0,25.0,132.0,132,3300.0,1469.0,Samsung,NVIDIA
NVIDIA GeForce MX230,GPU,2019-02-21,14.0,10.0,74.0,74,1800.0,1519.0,Samsung,NVIDIA
NVIDIA GeForce MX250,GPU,2019-02-20,14.0,10.0,74.0,74,1800.0,937.0,Samsung,NVIDIA
NVIDIA GeForce MX250,GPU,2019-02-21,14.0,25.0,74.0,74,1800.0,1519.0,Samsung,NVIDIA
NVIDIA Quadro P520 Max-Q,GPU,2019-05-23,14.0,18.0,74.0,74,1800.0,1303.0,Samsung,NVIDIA
NVIDIA Quadro P520 Mobile,GPU,2019-05-23,14.0,18.0,74.0,74,1800.0,1303.0,Samsung,NVIDIA
AMD Playstation 5 GPU,GPU,2020-11-12,7.0,180.0,308.0,308,10600.0,2233.0,TSMC,AMD
AMD Radeon Graphics 320SP Mobile,GPU,2020-01-06,7.0,15.0,156.0,156,9800.0,400.0,TSMC,AMD
AMD Radeon Graphics 384SP Mobile,GPU,2020-01-06,7.0,15.0,156.0,156,9800.0,400.0,TSMC,AMD
AMD Radeon Graphics 448SP,GPU,2020-01-06,7.0,15.0,156.0,156,9800.0,400.0,TSMC,AMD
AMD Radeon Graphics 448SP Mobile,GPU,2020-01-06,7.0,15.0,156.0,156,9800.0,400.0,TSMC,AMD
AMD Radeon Graphics 512SP,GPU,2020-03-07,7.0,15.0,156.0,156,9800.0,400.0,TSMC,AMD
AMD Radeon Graphics 512SP Mobile,GPU,2020-03-07,7.0,15.0,156.0,156,9800.0,400.0,TSMC,AMD
AMD Radeon Instinct MI100,GPU,2020-11-16,7.0,300.0,750.0,750,25600.0,1000.0,TSMC,AMD
AMD Radeon Pro 5300,GPU,2020-08-04,7.0,85.0,158.0,158,6400.0,1000.0,TSMC,AMD
AMD Radeon Pro 5500 XT,GPU,2020-08-04,7.0,125.0,158.0,158,6400.0,1187.0,TSMC,AMD
AMD Radeon Pro 5700,GPU,2020-08-04,7.0,130.0,251.0,251,10300.0,1243.0,TSMC,AMD
AMD Radeon Pro 5700 XT,GPU,2020-08-04,7.0,130.0,251.0,251,10300.0,1243.0,TSMC,AMD
AMD Radeon Pro VII,GPU,2020-05-13,7.0,250.0,331.0,331,13230.0,1400.0,TSMC,AMD
AMD Radeon Pro W5500,GPU,2020-02-10,7.0,125.0,158.0,158,6400.0,1744.0,TSMC,AMD
AMD Radeon Pro W5500M,GPU,2020-02-10,7.0,85.0,158.0,158,6400.0,1448.0,TSMC,AMD
AMD Radeon RX 5300 OEM,GPU,2020-05-28,7.0,100.0,158.0,158,6400.0,1327.0,TSMC,AMD
AMD Radeon RX 5600 OEM,GPU,2020-01-21,7.0,125.0,251.0,251,10300.0,1130.0,TSMC,AMD
AMD Radeon RX 5600 XT,GPU,2020-01-21,7.0,150.0,251.0,251,10300.0,1130.0,TSMC,AMD
AMD Radeon RX 5600M,GPU,2020-07-07,7.0,150.0,251.0,251,10300.0,1035.0,TSMC,AMD
AMD Radeon RX 5700M,GPU,2020-03-01,7.0,180.0,251.0,251,10300.0,1465.0,TSMC,AMD
AMD Radeon RX 590 GME,GPU,2020-03-09,14.0,175.0,232.0,232,5700.0,1257.0,GlobalFoundries,AMD
AMD Radeon RX 640 OEM,GPU,2020-04-09,14.0,50.0,103.0,103,2200.0,1295.0,GlobalFoundries,AMD
AMD Radeon RX 6800,GPU,2020-10-28,7.0,250.0,520.0,520,26800.0,1700.0,TSMC,AMD
AMD Radeon RX 6800 XT,GPU,2020-10-28,7.0,300.0,520.0,520,26800.0,1825.0,TSMC,AMD
AMD Radeon RX 6900 XT,GPU,2020-10-28,7.0,300.0,520.0,520,26800.0,1825.0,TSMC,AMD
AMD Xbox Series S GPU,GPU,2020-11-10,7.0,100.0,197.0,197,8000.0,1565.0,TSMC,AMD
AMD Xbox Series X GPU,GPU,2020-11-10,7.0,200.0,360.0,360,15300.0,1825.0,TSMC,AMD
